dep_id	fips	quad	huc
10185905	f02122	q61153A5	h19020301
10185906	f02261	q63144B4	h19040501
10185907	f02110	q59136B2	h19010301
10185908	f04007	q34112NEA3	h15060103
10185909	f02090	q65147B5	h19040507
10185910	f04025	q36114SEA3	h15060201
10185911	f04003	q33112SEH4	h15050202
10185912	f02110	q59136B2	h19010301
10185913	f02201	q55134D1	h19010103
10185914	f02201	q56135A2	h19010103
10185915	f02261	q63147D1	h19020101
10185916	f02068	q64153C2	h19040510
10185917	f04003	q32112SEF1	h15050202
10185918	f04003	q32110NWC1	h15080301
10185919	f04001	q37110SWD3	h14080204
10185920	f02130	q56132B5	h19010102
10185921	f02261	q61150B3	h19020202
10185922	f04001	q37110SWD4	h14080204
10185923	f02261	q61150B3	h19020202
10185924	f02261	q63144D5	h19040502
10185925	f02170	q64150A4	h19020501
10185926	f02261	q61144A4	h19010402
10185927	f02290	q63156B2	h19030402
10185928	f02232	q59139D2	h19010302
10185929	f02240	q64147B4	h19040504
10185930	f04005	q36112SWB3	h15060202
10185931	f02122	q61150D7	h19020302
10185932	f02068	q64150B4	h19040508
10185933	f04007	q34112NEA1	h15060103
10185934	fUS02	q57134B2	h19010202
10185935	f02170	q64150A5	h19020502
10185936	f04003	q33112SEH4	h15050201
10185937	f02170	q63153B3	h19020504
10185938	f02220	q57136B3	h19010203
10185939	f02261	q62147A7	h19020201
10185940	f02110	q59136B2	h19010301
10185941	f02261	q62147A7	h19020201
10185942	f04007	q34112NWH3	h15060103
10185943	f04001	q36110NWH2	h15020006
10185944	f02240	q64144B1	h19040102
10185945	f04003	q33112SEF3	h15050203
10185946	f02050	q59163D5	h19030502
10185947	f02068	q64150B6	h19040510
10185948	f04005	q36112SWH2	h15020008
10185949	f02100	q60138B4	h19010303
10185950	f04001	q37110NWG4	h14080105
10185951	f02170	q63150D5	h19020501
10185952	f02240	q64147B4	h19040504
10185953	f02068	q64153A3	h19040510
10185954	f02240	q65144B1	h19040104
10185955	f02290	q63156B2	h19030402
10185956	f02090	q65150D3	h19040509
10185957	f04003	q33112SEG3	h15050203
10185958	f02290	q64156A4	h19030405
10185959	f02261	q61147D6	h19020201
10185960	f04003	q33110SWD3	h15050201
10185961	f04001	q36110SWD4	h15020007
10185962	f02201	q57134A5	h19010103
10185963	f02170	q62150D7	h19020505
10185964	f02232	q59139D3	h19010302
10185965	f02090	q65150C3	h19040507
10185966	f04003	q33110SWA2	h15050201
10185967	f02201	q56135B3	h19010103
10185968	f02170	q63153B3	h19020504
10185969	f02100	q60138B4	h19010303
10185970	f04007	q34112NEB2	h15060103
10185971	f02170	q64147A6	h19020501
10185972	f02068	q64153B1	h19040510
10185973	f04003	q32110SWD2	h15080301
10185974	f04003	q32112SEF1	h15050202
10185975	f02290	q64156A4	h19030405
10185976	f04003	q32112SEF1	h15050202
10185977	f02150	q58154C2	h19020701
10185978	f04003	q32110SWA1	h15080301
10185979	f02261	q62147C1	h19020102
10185980	f02170	q63150A1	h19020102
10185981	f02261	q63147A3	h19020102
10185982	f02013	q55166B5	h19030102
10185983	f02110	q59136D4	h19010301
10185984	f02232	q60138A3	h19010302
10185985	f04005	q36112SWE2	h15020016
10185986	f02110	q59136A2	h19010204
10185987	f02110	q59136B1	h19010301
10185988	f04003	q32110NWA2	h15050202
10185989	f02122	q61150C7	h19020302
10185990	f02220	q58137C7	h19010203
10185991	f02170	q62153D2	h19020504
10185992	f04007	q35112SWF3	h15060105
10185993	f02170	q64147A6	h19020501
10185994	f02261	q62147A5	h19020201
10185995	f04007	q34112NWG1	h15060105
10185996	f02201	q57132A1	h19010101
10185997	f02282	q59139D6	h19010401
10185998	fUS02	q56132D1	
10185999	f04005	q36114SEG3	h15010004
10186000	f04003	q32110NWA4	h15080301
10186001	f02232	q60138A3	h19010302
10186002	f02170	q62150D6	h19020505
10186003	f04001	q37110NWA1	h14080205
10186004	f04007	q34112NED2	h15060103
10186005	f02164	q60156B5	h19030206
10186006	f02201	q55134D1	h19010103
10186007	f04007	q35112SEB3	h15060103
10186008	f02122	q61150B7	h19020302
10186009	f02068	q64153B2	h19040510
10186010	f02240	q65144C4	h19040104
10186011	f02170	q63153B1	h19020503
10186012	f02170	q63153B1	h19020505
10186013	f02068	q64153C2	h19040510
10186014	fUS02	q57136D1	h19010202
10186015	f02122	q61150A7	h19020202
10186016	f02170	q63153B1	h19020503
10186017	f04003	q33112SEH4	h15050202
10186018	f02261	q62144A8	h19020104
10186019	f02261	q62144A6	h19020103
10186020	f02170	q63150C2	h19020501
10186021	f04007	q35112SWH4	h15060105
10186022	f02201	q56135B4	h19010103
10186023	f02261	q63144A2	h19040501
10186024	f04005	q36114SEG3	h15010004
10186025	f02020	q62150A6	h19020401
10186026	f02261	q61147D5	h19020201
10186027	f02232	q59139B4	h19010302
10186028	f04007	q34112NWG1	h15060105
10186029	f02261	q64147A3	h19020102
10186030	f02100	q59136B5	h19010302
10186031	f02050	q62159D5	h19030501
10186032	f04003	q32110NWA2	h15050202
10186033	f04007	q35112SWF3	h15060105
10186034	f04003	q33110SWD3	h15040006
10186035	fUS02	q56132B5	
10186036	f04003	q32110SWA1	h15050202
10186037	f04001	q36110SWC4	h15020007
10186038	f02122	q61150C7	h19020302
10186039	f02090	q65150D1	h19040506
10186040	f04005	q36112SWB3	h15060202
10186041	f04003	q32110NWF1	h15050201
10186042	f02261	q62144B5	h19020103
10186043	f02261	q63147D1	h19020101
10186044	f04003	q32112NEE2	h15050202
10186045	f04005	q36112SWB1	h15020016
10186046	f02261	q61147B4	h19020104
10186047	fUS02	q58137C6	
10186048	f02170	q63153C4	h19020504
10186049	f02090	q65150D2	h19040506
10186050	f02282	q60141D4	h19010401
10186051	f04007	q34112SEA1	h15060103
10186052	f02261	q62144C8	h19020103
10186053	f04001	q34110NWC2	h15060101
10186054	f02261	q62147C1	h19020102
10186055	f02261	q61147D7	h19020201
10186056	f04007	q34112NED2	h15060103
10186057	f02280	q57132B5	h19010101
10186058	f04027	q34114SWF2	h15070201
10186059	f04017	q35112SEE1	h15020008
10186060	f05021	q37092SEF3	h08020203
10186061	f04023	q32112SEC1	h15050301
10186062	f04019	q32112NWF4	h15050304
10186063	f04027	q33116NEE3	h15070201
10186064	f04025	q35114SEE1	h15070103
10186065	f04019	q33112SED2	h15050203
10186066	f04025	q35114SEF4	h15070102
10186067	f04012	q34116SEE2	h15030104
10186068	f04023	q32112NEA3	h15050301
10186069	f04019	q32112NEB2	h15050302
10186070	f04027	q33116NEE3	h15070201
10186071	f04009	q33110NWC4	h15040005
10186072	f04019	q33114SEG3	h15050306
10186073	f04025	q35114SEG4	h15070102
10186074	f04019	q32112NWF4	h15050304
10186075	f04027	q33116NEG1	h15070201
10186076	f04015	q35114NWD1	h15030201
10186077	f04009	q33112NEF3	h15050203
10186078	f04019	q33112SWE4	h15050304
10186079	f04012	q34114NWE2	h15070104
10186080	f04003	q33110SWF3	h15040006
10186081	f04019	q33112SED1	h15050203
10186082	f04012	q35114SWA3	h15030204
10186083	f04013	q34114NWH3	h15070104
10186084	f04025	q36114SEE3	h15060201
10186085	f04015	q36116SEE4	h15030101
10186086	f04019	q33114SEC3	h15070203
10186087	f05009	q37094SEA2	h11010003
10186088	f04012	q34116SED3	h15030104
10186089	f04027	q33116NEC4	h15030108
10186090	f04027	q33116NEG1	h15070201
10186091	f04009	q33112NEE2	h15050203
10186092	f04025	q35114NWH3	h15030202
10186093	f04023	q32112SWH1	h15050301
10186094	f04025	q35114NED4	h15030203
10186095	f04023	q32112SEB1	h15050301
10186096	f04019	q33112SWF2	h15050304
10186097	f04025	q35114NEG4	h15070102
10186098	f04021	q34112SWA4	h15050303
10186099	f04025	q35114SED4	h15070103
10186100	f04021	q34112SWG3	h15050100
10186101	f04012	q34114NWD3	h15070104
10186102	f05019	q35094SWH3	h08040102
10186103	f04015	q36116SEE3	h15030101
10186104	f04012	q34114NWC2	h15030105
10186105	f04019	q32112NWF4	h15050304
10186106	f05019	q35094SWH4	h08040102
10186107	f04019	q32112NEC1	h15050302
10186108	f04009	q33110NWD1	h15040005
10186109	f04015	q36116SEE4	h15030101
10186110	f04021	q33112NEC4	h15050203
10186111	f04015	q37116NEH4	h15010006
10186112	f04019	q33112SWF3	h15050304
10186113	f04025	q35114NWG4	h15030202
10186114	f04021	q34112SEA3	h15050100
10186115	f04015	q36116SEE4	h15030101
10186116	f04025	q35114SEF1	h15070102
10186117	f04019	q32112NEB2	h15050302
10186118	f04015	q36116SEE4	h15030101
10186119	f04019	q32112NWD2	h15050304
10186120	f04021	q33112NWA4	h15050306
10186121	f04015	q36116SEE4	h15030101
10186122	f04013	q34112NWD1	h15060203
10186123	f04013	q34114NEC2	h15070103
10186124	f04013	q34114NWF3	h15070104
10186125	f04015	q36116SEE4	h15030101
10186126	f04013	q34114NWF2	h15070104
10186127	f04012	q34116NEH1	h15030105
10186128	f04017	q35112NEG1	h15020009
10186129	f04023	q32112NEC4	h15050301
10186130	f04013	q34112NWE4	h15060106
10186131	f04009	q33110NWA3	h15050201
10186132	f04021	q34112SWG3	h15050100
10186133	f04021	q34112SWG1	h15050100
10186134	f04019	q32112NWF3	h15050304
10186135	f04012	q34116NEE3	h15030104
10186136	f04021	q33112NEC2	h15050203
10186137	f05021	q37092SEF2	h08020203
10186138	f04019	q32112NEB2	h15050302
10186139	f04015	q35116NEF4	h15030101
10186140	f04025	q35114SEC3	h15070103
10186141	f04013	q34114NEB2	h15070103
10186142	f04019	q33112SEE3	h15050203
10186143	f04013	q34114NEC2	h15070103
10186144	f04019	q32112NWD3	h15050304
10186145	f05013	q34094NEF4	h08040201
10186146	f05005	q37094SEE2	h11010003
10186147	f04015	q35114NWD4	h15030201
10186148	f04025	q35114SEH3	h15070102
10186149	f04015	q35116NEE1	h15030101
10186150	f04015	q35114SWD2	h15030201
10186151	f04025	q35114SEC3	h15070103
10186152	f04019	q32112NWF4	h15050304
10186153	f04015	q35114NWA1	h15030201
10186154	f04025	q35114NEH3	h15060202
10186155	f04021	q33112NWH2	h15050100
10186156	f04025	q35112SWD4	h15060203
10186157	f04015	q36116SEH2	h15010007
10186158	f04012	q34114NWC2	h15030105
10186159	f04019	q33112SWE2	h15050304
10186160	f04027	q34114SWC2	h15070201
10186161	f04013	q34112NWA1	h15060106
10186162	f04027	q34116SEG1	h15030106
10186163	f04015	q37114NWA3	h15010010
10186164	f04015	q36116SEE4	h15030101
10186165	f04019	q33114SEC3	h15070203
10186166	f04019	q32112NWF3	h15050301
10186167	f04021	q33112NWD3	h15050303
10186168	f04019	q33114SEB2	h15070202
10186169	f04023	q32112SWF1	h15080200
10186170	f04017	q35112NEH3	h15020002
10186171	f04019	q33112SEC4	h15050302
10186172	f04015	q36114NWC4	h15010005
10186173	f04012	q35116SEG3	h15030104
10186174	f04019	q32112NEC1	h15050301
10186175	f04012	q34114NWC2	h15030105
10186176	f04023	q32112NEB3	h15050301
10186177	f04012	q34116NEH2	h15030105
10186178	f04012	q35116SEG3	h15030104
10186179	f04012	q34116NEH1	h15030105
10186180	f04019	q32112NEB2	h15050301
10186181	f04019	q32112NWC3	h15080101
10186182	f04019	q33112SWB4	h15050306
10186183	f04019	q32112NWF2	h15050304
10186184	f04023	q32112SEB1	h15050301
10186185	f04025	q35114SEE1	h15070103
10186186	f04025	q35114SED1	h15030203
10186187	f04019	q33112NWB4	h15050305
10186188	f05013	q34094SED1	h08040201
10186189	f04019	q32112NEC2	h15050302
10186190	f04025	q35114SEC3	h15070103
10186191	f04023	q32112SEB1	h15050301
10186192	f04025	q35114NEG3	h15070102
10186193	f04025	q35114SEE3	h15070102
10186194	f04019	q33112SWG2	h15050301
10186195	f04027	q33116NED3	h15070201
10186196	f04021	q33112NWD3	h15050100
10186197	f04012	q34116NEH2	h15030105
10186198	f04015	q35114NWB2	h15030201
10186199	f04025	q35112NWA4	h15060202
10186200	f04019	q32112NWE4	h15050304
10186201	f04023	q32112SWG1	h15080200
10186202	f04025	q35114SEB3	h15070103
10186203	f04015	q36116SEG2	h15030103
10186204	f04027	q34114SWE2	h15070201
10186205	f04025	q35114SED1	h15070103
10186206	f04025	q35114NED4	h15060201
10186207	f04025	q35114NEH3	h15060202
10186208	f04012	q35114SWB3	h15030204
10186209	f05005	q37094SEF1	h11010006
10186210	f04019	q32114NEF1	h15080101
10186211	f05007	q37096SEE1	h11070208
10186212	f04025	q35114SEC2	h15070103
10186213	f04019	q32112NEB2	h15050302
10186214	f04023	q32112NEB4	h15050301
10186215	f04019	q32112NWD3	h15050304
10186216	f04013	q34114NEF4	h15070102
10186217	f04015	q36116SEG1	h15010007
10186218	f05021	q37092SEG1	h08020302
10186219	f04015	q36116SEE4	h15030101
10186220	f05009	q37094SWG1	h11010003
10186221	f04019	q32112NWB1	h15080101
10186222	f04015	q36116SEE4	h15030101
10186223	f04025	q35114NEE1	h15060201
10186224	f04012	q34116NEH1	h15030105
10186225	f04015	q36116SEF2	h15030103
10186226	f04017	q35110NWA3	h15020002
10186227	f04027	q34114SWA2	h15070201
10186228	f04021	q33112NEA1	h15050100
10186229	f05019	q35094SWH3	h08040102
10186230	f04027	q33116NEB4	h15030107
10186231	f04027	q34116SEG4	h15070201
10186232	f04017	q35110SWA3	h15020005
10186233	f04027	q33116NEE3	h15070201
10186234	f04012	q34116SED4	h15030104
10186235	f05009	q37094SWH3	h11010003
10186236	f04023	q32112SEA1	h15050301
10186237	f04015	q35114SWD2	h15030204
10186238	f04025	q35114SEF1	h15070102
10186239	f05013	q34094NEE3	h08040201
10186240	f04025	q35114NEF2	h15060202
10186241	f04019	q33114SEA2	h15070203
10186242	f04025	q35114SEG4	h15070102
10186243	f04021	q33112NWE4	h15050303
10186244	f04013	q34114NEH3	h15060106
10186245	f04021	q33112NEA3	h15050203
10186246	f04027	q33116NEE2	h15030107
10186247	f04015	q36116SEE4	h15030101
10186248	f04025	q35114NEH3	h15060202
10186249	f05013	q34094NEE3	h08040201
10186250	f04013	q34114NEG1	h15070102
10186251	f04023	q32112SWF1	h15080200
10186252	f05013	q34094NEF2	h08040201
10186253	f04025	q35114SEE1	h15070103
10186254	f04021	q34114SEH4	h15050303
10186255	f04015	q35114SWD2	h15030204
10186256	f04025	q35114NEH2	h15060202
10186257	f04027	q33116NEC4	h15030108
10186258	f04025	q35114NEC4	h15030203
10186259	f04023	q32112SWF1	h15080200
10186260	f04019	q33112SWH4	h15050301
10186261	f04015	q36116SEE4	h15030101
10186262	f04012	q34114NWA1	h15030105
10186263	f04019	q32114NEF1	h15080101
10186264	f05021	q37092SEG1	h08020203
10186265	f04019	q33112SED4	h15050302
10186266	f04019	q32112NWF1	h15050304
10186267	f04012	q34114NWE2	h15070104
10186268	f04013	q33114NEB2	h15070101
10186269	f04013	q34114NEB2	h15070103
10186270	f04012	q34116NEG3	h15030106
10186271	f04025	q35114NEB4	h15030203
10186272	f04012	q34114NWC2	h15030105
10186273	f04019	q33112SWD3	h15050305
10186274	f04025	q35114SEG1	h15070102
10186275	f04015	q36116SEE4	h15030101
10186276	f04021	q34112SWG2	h15050100
10186278	f04015	q36116SED3	h15030101
10186279	f04015	q36116SEE4	h15030101
10186280	f04027	q33114NWD1	h15070201
10186281	f05015	q37094SWA1	h11010001
10186282	f04025	q35114SEG4	h15070102
10186283	f04019	q33112SEA4	h15050301
10186284	f04015	q35114NWC3	h15030201
10186285	f04015	q36116SEG2	h15030103
10186286	f04013	q34114NEG3	h15070102
10186287	f04019	q32112NWF3	h15050301
10186288	f04021	q34112SEA4	h15050100
10186289	f04025	q35114SWG4	h15070104
10186290	f04015	q36116SEG2	h15030103
10186291	f04023	q32112SEC1	h15050301
10186292	f04015	q35114SWC2	h15030204
10186293	f04019	q32112NWH1	h15050301
10186294	f04027	q33116NEG1	h15070201
10186295	f04027	q33116NEE3	h15070201
10186296	f04012	q34116SEC3	h15030104
10186297	f04025	q36114SEE4	h15060202
10186298	f04019	q32112NWF4	h15050304
10186299	f04021	q34112SWA4	h15050303
10186300	f04027	q33116NEC3	h15030108
10186301	f04023	q32112SWG1	h15080200
10186303	f04019	q33114SEG3	h15050306
10186304	f05023	q36094NEH4	h11010014
10186305	f05005	q37094SED2	h11010003
10186306	f04025	q35114SEF4	h15070102
10186307	f04015	q35114NWC2	h15030201
10186308	f04009	q33112NEG2	h15040005
10186309	f04019	q33112SWG2	h15050301
10186310	f04021	q34112SWD4	h15050100
10186311	f04019	q32112NWF4	h15050304
10186312	f04012	q34114NWD1	h15070104
10186313	f04021	q34112SWG4	h15050100
10186314	f04019	q32112NWH1	h15050301
10186315	f04021	q34112SWA3	h15050100
10186316	f04015	q36116SEF3	h15030103
10186317	f04019	q32112NEB2	h15050302
10186318	f04025	q35112SWC4	h15060203
10186319	f04012	q35116SEG3	h15030104
10186320	f04009	q34112SEF4	h15050203
10186321	f04023	q32112SEC1	h15050301
10186322	f04009	q33110SWC1	h15040006
10186323	f04023	q32112NWG3	h15050301
10186324	f04019	q32112NWC2	h15080101
10186325	f04025	q35114SEE2	h15070103
10186326	f05011	q34094NEH4	h08040204
10186327	f04027	q34114SWF4	h15070201
10186328	f04025	q35114NEB2	h15060201
10186329	f04023	q32112SWG1	h15080200
10186330	f05015	q37094SWE2	h11010001
10186331	f05011	q34094SEG1	h08040204
10186332	f04025	q35114SEF4	h15070102
10186333	f04023	q32112NEB4	h15050301
10186334	f04012	q34114NWD3	h15030105
10186335	f04015	q36116SEG2	h15030103
10186336	f04015	q36116SEE3	h15030101
10186337	f04012	q34116SED2	h15030104
10186338	f04015	q36116SEE4	h15030101
10186339	f04012	q35116SEH3	h15030104
10186340	f04009	q34112SEF4	h15050203
10186341	f04012	q35114SWC3	h15030204
10186342	f04025	q35114SEG3	h15070102
10186343	f04023	q32112SWF1	h15080200
10186344	f04012	q34114NWF2	h15070104
10186345	f04025	q35114NEH3	h15060202
10186346	f04019	q32112NEC2	h15050302
10186347	f04025	q35114SEF2	h15070102
10186348	f04023	q32112NEB4	h15050301
10186349	f04025	q35114NED4	h15060202
10186350	f04025	q35114NEE1	h15060201
10186351	f04025	q35114SWG1	h15030203
10186352	f04019	q33112SWF1	h15050303
10186353	f04019	q33114SEH1	h15050306
10186354	f04011	q34110SWG4	h15040002
10186355	f04025	q35114SEG4	h15070102
10186356	f04025	q35114SEE1	h15070103
10186357	f04023	q32112NEB4	h15050301
10186358	f04019	q32112NWF4	h15050304
10186359	f04021	q34112SWH3	h15050100
10186360	f05003	q34092SWA2	h08040204
10186361	f04015	q37114SWE3	h15010002
10186362	f04019	q33112SWC1	h15050305
10186363	f04015	q36116NEF1	h15010005
10186364	f04023	q32112SWF1	h15050304
10186365	f04015	q36116SEG1	h15030103
10186366	f04023	q32112NEA3	h15050301
10186367	f04019	q32112NEB2	h15050302
10186368	f04015	q36114SWD2	h15010007
10186369	f04019	q32112NEB2	h15050302
10186370	f04012	q35116SEG3	h15030104
10186371	f05005	q37094SEE1	h11010006
10186372	f04015	q35116NEG4	h15030101
10186373	f04019	q32112NWB1	h15080101
10186374	f04019	q33112SED2	h15050302
10186375	f04012	q34114NWC3	h15070104
10186376	f04021	q33112NWD1	h15050100
10186377	f04027	q33116NEG1	h15070201
10186378	f04015	q36116SEG2	h15030103
10186379	f05011	q34094NEF3	h08040201
10186380	f04025	q35114SEG2	h15070102
10186381	f04025	q35114SEE1	h15070102
10186382	f04015	q36116SEG2	h15030103
10186383	f04025	q35114NEG4	h15070102
10186384	f05021	q37092SEF1	h08020302
10186385	f04009	q33112NEF1	h15050203
10186386	f04019	q33112SWH4	h15050301
10186387	f05079	q34092NWA1	h08040204
10186388	f04019	q33112SWG2	h15050301
10186389	f04013	q34112NWG3	h15060106
10186390	f04021	q34112SWH2	h15050100
10186391	f04013	q34114NEB2	h15070103
10186392	f04019	q32112NWG2	h15050304
10186393	f04025	q35114SEF3	h15070102
10186394	f04017	q35110SWA2	h15020005
10186395	f05013	q34094NEE4	h08040201
10186396	f04015	q37114SWH1	h15010002
10186397	f04027	q34114SWE4	h15070201
10186398	f04025	q35114SEG4	h15070102
10186400	f04021	q34112SEA3	h15050100
10186401	f04009	q33110SWB1	h15050201
10186402	f04027	q34116SEG4	h15070201
10186403	f04012	q34116NEE3	h15030104
10186404	f04013	q34114NWG1	h15070104
10186405	f04023	q32112NEB3	h15050301
10186406	f04019	q33112SED4	h15050302
10186407	f04025	q35114SEF3	h15070102
10186408	f05025	q34094NEG1	h08040204
10186409	f04015	q37114SWB2	h15010006
10186410	f04025	q35114SED1	h15070103
10186411	f04019	q32112NWF1	h15050304
10186412	f04015	q36116SEE4	h15030101
10186413	f04012	q35114SWE2	h15030203
10186414	f04021	q34112SWH2	h15050100
10186415	f04021	q34112SWH2	h15050100
10186416	f04019	q32112NEB2	h15050301
10186417	f04015	q36116SEG1	h15030103
10186418	f04015	q36116SEE4	h15030101
10186419	f04025	q35114SEG4	h15070102
10186420	f05013	q34094NEE4	h08040201
10186421	f04025	q34114NEF1	h15070102
10186422	f04015	q36116SEE3	h15030101
10186423	f04025	q35114NEH4	h15070102
10186424	f04013	q34114NWH2	h15070103
10186425	f04019	q32112NEC1	h15050302
10186426	f04019	q32112NWF2	h15050304
10186427	f04023	q32112NEB3	h15050302
10186429	f04019	q33114SEH1	h15050306
10186430	f04023	q32112NEB3	h15050302
10186431	f04021	q33112NWB1	h15050303
10186432	f04015	q36116SEE4	h15030101
10186433	f04019	q33114SEH2	h15050306
10186434	f04015	q36116SEE4	h15030101
10186435	f04019	q33114SEG3	h15050306
10186436	f04025	q35114SEE4	h15070102
10186437	f04013	q34114NEH2	h15070102
10186438	f04013	q34114NWG3	h15070104
10186439	f04025	q35114SEE1	h15070102
10186440	f04027	q33116NEF3	h15070201
10186441	f04015	q36116NEE3	h15010014
10186442	f04015	q36116SEE4	h15030101
10186443	f04012	q35116SEG3	h15030104
10186444	f04012	q35114SWA3	h15030104
10186445	f04019	q32112NEB2	h15050301
10186446	f04015	q36114SWB3	h15010007
10186447	f05025	q34094NEG1	h08040204
10186448	f05005	q37094SEF1	h11010006
